match_id,start_time,win,hero_id,account_id,leaguename
19569070,1339164440,true,68,93614932,Wild Cards West
19569070,1339164440,true,5,47240869,Wild Cards West
19578465,1339168267,true,1,91646642,Wild Cards West
19578465,1339168267,true,21,53178236,Wild Cards West
19578465,1339168267,true,78,86840554,Wild Cards West
19578465,1339168267,true,7,93614932,Wild Cards West
19578465,1339168267,true,68,47240869,Wild Cards West
19578465,1339168267,false,58,93712171,Wild Cards West
19578465,1339168267,false,16,87201671,Wild Cards West
19578465,1339168267,false,53,86750262,Wild Cards West
19578465,1339168267,false,40,92926005,Wild Cards West
19578465,1339168267,false,10,82262664,Wild Cards West
19581008,1339169519,false,10,91443418,Wild Cards East
19581008,1339169519,false,39,91946343,Wild Cards East
19581008,1339169519,false,25,92919767,Wild Cards East
19581008,1339169519,false,65,91802865,Wild Cards East
19581008,1339169519,false,16,38114864,Wild Cards East
19581008,1339169519,true,20,94531730,Wild Cards East
19581008,1339169519,true,53,95419831,Wild Cards East
19581008,1339169519,true,1,89884694,Wild Cards East
19581008,1339169519,true,5,29053724,Wild Cards East
19581008,1339169519,true,21,95284076,Wild Cards East
19588978,1339172194,true,53,4281729,Wild Cards West
19588978,1339172194,true,80,29294171,Wild Cards West
19588978,1339172194,true,60,16769223,Wild Cards West
19588978,1339172194,true,5,88271237,Wild Cards West
19588978,1339172194,true,58,96873088,Wild Cards West
19588978,1339172194,false,32,32995405,Wild Cards West
19588978,1339172194,false,66,34128052,Wild Cards West
19588978,1339172194,false,78,3916428,Wild Cards West
19588978,1339172194,false,21,40602549,Wild Cards West
19588978,1339172194,false,79,88522876,Wild Cards West
19592251,1339173844,false,20,94531730,Wild Cards East
19592251,1339173844,false,31,29053724,Wild Cards East
19592251,1339173844,false,39,89884694,Wild Cards East
19592251,1339173844,false,21,95419831,Wild Cards East
19592251,1339173844,false,10,95284076,Wild Cards East
19592251,1339173844,true,74,91443418,Wild Cards East
19592251,1339173844,true,7,92919767,Wild Cards East
19592251,1339173844,true,5,38114864,Wild Cards East
19592251,1339173844,true,13,91802865,Wild Cards East
19592251,1339173844,true,1,91946343,Wild Cards East
19596853,1339176825,false,41,32995405,Wild Cards West
19596853,1339176825,false,16,34128052,Wild Cards West
19596853,1339176825,false,74,3916428,Wild Cards West
19596853,1339176825,false,7,40602549,Wild Cards West
19596853,1339176825,false,5,88522876,Wild Cards West
19596853,1339176825,true,33,4281729,Wild Cards West
19596853,1339176825,true,61,29294171,Wild Cards West
19596853,1339176825,true,10,16769223,Wild Cards West
19596853,1339176825,true,40,88271237,Wild Cards West
19596853,1339176825,true,66,96873088,Wild Cards West
19600330,1339178245,false,40,94531730,Wild Cards East
19600330,1339178245,false,80,95284076,Wild Cards East
19600330,1339178245,false,27,89884694,Wild Cards East
19600330,1339178245,false,55,95419831,Wild Cards East
19600330,1339178245,false,5,29053724,Wild Cards East
19600330,1339178245,true,74,91443418,Wild Cards East
19600330,1339178245,true,21,91802865,Wild Cards East
19600330,1339178245,true,20,38114864,Wild Cards East
19600330,1339178245,true,16,92919767,Wild Cards East
19600330,1339178245,true,1,91946343,Wild Cards East
19612112,1339183960,true,27,4281729,Wild Cards West
19612112,1339183960,true,61,29294171,Wild Cards West
19612112,1339183960,true,1,16769223,Wild Cards West
19612112,1339183960,true,40,88271237,Wild Cards West
19612112,1339183960,true,58,96873088,Wild Cards West
19612112,1339183960,false,78,66254722,Wild Cards West
